Address,Postal Code,County,Price,NotMP,VATEx
"21 Hampton St, Balbriggan, Dublin",,Dublin,237500,No,No
"21 Rathbourne Court, Rathbourne, Earlswood Dublin 15",Dublin 15,Dublin,290000,Yes,No
"21 Rathbourne Court, Rathbourne, Earlswood Dublin 15",Dublin 15,Dublin,290000,Yes,No
"21 White Pines Court, White Pines, Stocking Avenue",Dublin 16,Dublin,383260,No,Yes
"22 Oaktree Avenue, Laurel Lodge, Dublin 15",,Dublin,470000,No,No
"25 Phibblestown House, Phibblestown Ave, Clonsilla Dublin 15",Dublin 15,Dublin,215000,No,No
"26 Aughrim St, Stoneybatter, Dublin 7",Dublin 7,Dublin,453000,No,No
"3  Wilkins View, Limekiln Lane, Walkinstown",Dublin 12,Dublin,500000,No,No
"30 Ravensdale Drive, Kimmage, Dublin 12",Dublin 12,Dublin,400000,No,No
"34 Ticknock Way, Ticknock Hill, Sandyford Dublin 18",Dublin 18,Dublin,300000,No,No
"35 Cabra Dr, Cabra, Dublin 7",Dublin 7,Dublin,563000,No,No
"37 Cuil Duin Way, Cuil Duin, Citywest",,Dublin,370044,No,Yes
"37 Old Kilmainham Village, Bow Lane West, Dublin 8",Dublin 8,Dublin,219000,No,No
"4 Kellys Bay Pier, Skerries, Dublin",,Dublin,367500,No,No
"42 Dolphins Barn Bridge, Dublin 8, Dublin",Dublin 8,Dublin,300000,No,No
"45 Seascape, 366 Clontarf Road, Dublin3",Dublin 3,Dublin,810000,No,No
"49 Drynam Avenue, Kettle'S Lane, Kinsealy",,Dublin,339207,No,Yes
"49 Mill Court Ave, New Nangor Rd, Clondalkin Dublin 22",Dublin 22,Dublin,245000,No,No
"53C Wingfields, Enniskerry Road, Stepaside",Dublin 18,Dublin,355000,No,No
"6 Birch House, Applewood Ave, Swords",,Dublin,188500,No,No
"6 Camac Park, Bluebell, Dublin 12",Dublin 12,Dublin,385000,No,No
"6 The View, Citywest Village, Citywest",,Dublin,295155,No,Yes
"65 Lismore Rd, Kimmage, Dublin 12",Dublin 12,Dublin,310000,No,No
"66 Shenick Rd, Skerries, Dublin",,Dublin,475000,No,No
"7 Culmore Park, Palmerstown, Dublin 20",Dublin 20,Dublin,350000,No,No
"8 Elderheath Terrace, Kiltipper, Dublin 24",,Dublin,247967,No,Yes
"8 Malahide Marina Village, Malahide, Dublin",,Dublin,695000,No,No
"8 The Rosefinch, Barnageeragh Cove, Skerries",,Dublin,462555,No,Yes
"807 Sarto Park, Bayside, Sutton Dublin 13",Dublin 13,Dublin,570000,No,No
"83 New Ireland Road, Railto, Dublin 8",Dublin 8,Dublin,420000,No,No
"86 City Gate, St Augustine St, Dublin 8",Dublin 8,Dublin,177000,No,No
"9 Luttrellstown Dr, Luttrellstown Wood, Castleknock Dublin 15",Dublin 15,Dublin,465000,No,No
"94, Belclare Park, Poppintree Dublin 11",Dublin 11,Dublin,82500,No,No
"95 Larkfield Grove, Harolds Cross, Dublin 6W",,Dublin,425000,No,No
"97 Foxwood, Swords, Dublin",,Dublin,300000,No,No
"9C Landsdowne Valley, Drimnagh, Dublin 12",Dublin 12,Dublin,165000,No,No
"Apartment 21, Inglenook Wood, Glenamuck Road",Dublin 18,Dublin,392070,No,Yes
"Apartment 62, Harbour View, Crofton Road",,Dublin,634361,No,Yes
"Apt 1 Belmont Court, Philipsburgh Ave, Fairview Dublin 3",Dublin 3,Dublin,906000,No,No
"Apt 25, Riverbank Hall, Addison Park Dublin 9",Dublin 11,Dublin,245000,No,No
"Apt 26 Eustace Court, Cualanor, Upr Glenageary Rd",,Dublin,612334,No,Yes
"Apt 41, Earlsfield Court, Francis St Dublin 8",Dublin 8,Dublin,231000,No,No
"Apt 8 S T John'S Wood, St John'S Road, Sandymount",Dublin 4,Dublin,392000,No,No
"Baldrumman View, Baldrumman, Lusk",,Dublin,520000,No,No
"Beechfield, Enniskerry Rd, Jamestown Dublin 18",Dublin 18,Dublin,1372500,No,No
"Laurel Bank, Thornhill Rd, Bray",,Dublin,330000,No,No
"1 Archway House, The Plaza, Swords",,Dublin,175000,No,No
"1 Belarmine Vale, Stepaside, Dublin",Dublin 18,Dublin,415000,No,No
"1 Fishermans Wharf, York Rd, Ringsend",Dublin 4,Dublin,450000,No,No
"1 Gracepark Lawns, Dublin 9, Dublin",Dublin 9,Dublin,375000,No,No
"1 Park Drive, Cabinteely, Dublin 18",,Dublin,615000,No,No
"10 Elder Heath Terrace, Elder Heath, Kiltipper",,Dublin,268722,No,Yes
"10 The View, Citywest Village, Citywest",Dublin 24,Dublin,296920,No,Yes
"12 Cedarview, Northwood, Santry Demesne",Dublin 9,Dublin,436124,No,Yes
"12 Rathborne Square, Rathborne, Ashtown",Dublin 15,Dublin,290749,No,Yes
"12 Riverwood Heath, Castleknock, Dublin 15",Dublin 15,Dublin,395000,No,No
"12 Stapolin House, Myrtle Court, The Coast Dublin 13",Dublin 13,Dublin,375000,No,No
"123 Gleann Na Ri, Valley Ave, Druid Valley Dublin 18",Dublin 18,Dublin,381500,No,No
"131 Tyrconnell Park, Inchicore, Dublin 8",Dublin 8,Dublin,270000,No,No
"14 Belarmine Way, Stepaside, Dublin 18",Dublin 18,Dublin,270000,No,No
"14 Castlegrange Gardens, Castaheany, Dublin 15",Dublin 15,Dublin,265000,No,No
"14 Rockfield Park, Coolmine, Dublin 15",Dublin 15,Dublin,422000,No,No
"140A Woodfield, Scholarstown Rd, Rathfarnham Dublin 16",Dublin 16,Dublin,537000,No,No
"15 Beresford Court, Donabate",,Dublin,321585,No,Yes
"16 Shelton Dr, Kimmage Rd West, Dublin 12",Dublin 12,Dublin,420000,No,No
"17 Park View, Rathborne, Ashtown Dublin 15",Dublin 15,Dublin,316000,No,No
"17 Saddler'S Cresent, Mulhuddart, Dublin 15",Dublin 15,Dublin,130000,Yes,No
"172 Hampton Sq, Navan Rd, Dublin 7",Dublin 7,Dublin,289000,Yes,No
"18 Ceol Na Mara, Lower Main St, Rush",,Dublin,195000,No,No
"18 Hollybrook, Brighton Rd, Foxrock Dublin 18",Dublin 18,Dublin,25000,Yes,No
"18 St Rowans Close, Clondalkin, Dublin 22",Dublin 22,Dublin,215000,No,No
"181 Woodfield, Scholarstown Rd, Rathfarnham Dublin 16",Dublin 16,Dublin,374000,No,No
"185 Glasaree Road, Finglas, Dublin 11",,Dublin,215000,No,No
"19 Somerton Avenue, Lucan, Co. Dublin",,Dublin,405286,No,Yes
"19A Dodsboro Cottages, Lucan, Co. Dublin",,Dublin,432500,No,Yes
"1B Oxmanstown Road, Dublin 7",,Dublin,440000,No,No
"2 Archway House, The Plaza, Swords",,Dublin,195000,No,No
"2 Ferndale, Huntstown Glen, Clonsilla Dublin 15",Dublin 15,Dublin,285000,No,No
"21 Carrigmore Court, Citywest, Dublin",Dublin 24,Dublin,146180,No,No
"21 Daletree Ave, Ballycullen, Firhouse Dublin 24",Dublin 24,Dublin,408000,No,No
"21 Loch Conn Ave, Ballyfermot, Dublin 10",Dublin 10,Dublin,235000,No,No
"22 Bellevue Rd, Glenageary, Dublin",,Dublin,785000,No,No
"23 Meadowfield, Sandyford, Dublin 18",Dublin 18,Dublin,760000,No,No
"23 Willow Glen, Glenamuck Road, Carrickmines",,Dublin,237885,No,Yes
"24 Oaklands Terrace, Terenure, Dublin 6",Dublin 6,Dublin,155000,No,No
"24 Weavers Hall, Levmoss Park, The Gallops",Dublin 18,Dublin,252000,No,No
"27 Whitebeam Ave, Clonskeagh, Dublin 14",Dublin 14,Dublin,975000,No,No
"28 Blackhall Sq, King St North, Smithfield Dublin 7",Dublin 7,Dublin,177000,No,No
"3 Garland Court, Church St, Howth",Dublin 13,Dublin,330000,No,No
"3 Temple View, Neptune House, Temple Crescent",,Dublin,1035243,No,Yes
"3 The View, Citywest Village, Citywest",Dublin 24,Dublin,277533,No,Yes
"30 Odins Way, Rathfarnham, Dublin 16",Dublin 16,Dublin,594714,No,Yes
"30 Weston Park, Oldtown, Dublin",,Dublin,275000,No,No
"31 Leinster St, Phibsboro, Dublin 7",Dublin 7,Dublin,457000,No,No
"33 Dundela Haven, Sandycove, Co Dublin",,Dublin,570000,No,No
"34 Joyce Rd, Drumcondra, Dublin 9",Dublin 9,Dublin,380000,No,No
"35 St Assams Rd West, Raheny, Dublin 5",Dublin 5,Dublin,595000,No,No
"36 Talbot Hall, Appelwood, Swords",,Dublin,145000,No,No
"38 Holly Rd, Donnycarney, Dublin 9",Dublin 9,Dublin,322000,No,No
"38 Llewellyn Park, Rathfarnham, Dublin 16",Dublin 16,Dublin,445000,No,No
"38 Loreto Crescent, Rathfarnham, Dublin 14",Dublin 14,Dublin,375000,No,No
"39 Earlsfort Lane, Lucan, Dublin",,Dublin,264500,No,No
"39 Pinewood Park, Rathfarnham, Dublin 14",Dublin 14,Dublin,545000,No,No
"4 Kingsland, Beaverstown Road, Donabate",,Dublin,392070,No,Yes
"43 The Bramblings, Killester, Dublin 5",Dublin 5,Dublin,590000,No,No
"46 Oliver Plunkett Ave, Monkstown Farm, Dunlaoghaire",,Dublin,462000,No,No
"47 The Clayton, The Gasworks, Barrow St Dublin 4",Dublin 4,Dublin,345000,No,No
"4A Convent View Cottages, Boot Rd, Clondalkin Dublin 22",Dublin 22,Dublin,375000,No,No
"5 Kennelsfort Rd Upper, Palmerstown, Dublin 20",Dublin 20,Dublin,290000,No,No
"5 The View, Citywest Village, Citywest",Dublin 24,Dublin,277533,No,Yes
"50 Mountshannon Road, Kilmainham, Dublin 8",Dublin 8,Dublin,390000,No,No
"51 Clonmacnoise Rd, Crumlin, Dublin 12",Dublin 12,Dublin,265000,No,No
"51 John Mccormack Ave, Walkinstown, Dublin 12",Dublin 12,Dublin,327500,No,No
"51 Kincora Ave, Clontarf, Dublin 3",Dublin 3,Dublin,682000,No,No
"51 Maple Dr, Laurel Lodge, Castleknock Dublin 15",Dublin 15,Dublin,355000,No,No
"54 Carnew St, Stoneybatter, Dublin 7",Dublin 7,Dublin,387500,No,No
"54 Stratton Grove, Adamstown, Lucan",,Dublin,255000,No,No
"57 Knocklyon Rd, Templeogue, Dublin 16",Dublin 16,Dublin,562500,No,No
"57 Main St, Applewood Village, Swords",,Dublin,250000,No,No
"59 O Rourke Park, Sallynoggin, Co Dublin",,Dublin,360000,No,No
"6 Eaton Way, Rathcoole, Co Dublin",,Dublin,205000,No,No
"6 Homeville Court, Knocklyon Dublin 16, Dublin",Dublin 16,Dublin,296000,No,No
"6 Provost Row, Palatine Sq, Arbour Hill Dublin 7",Dublin 7,Dublin,380000,No,No
"60 Meadow Vale, Clonkeen Rd, Blackrock",,Dublin,620000,No,No
"64 Hazelwood, Santry, Dublin",Dublin 18,Dublin,395000,No,No
"67 Hermitage Dr, Rathfarmham, Dublin 16",Dublin 16,Dublin,675000,No,No
"67 Patrician Villas, Stillorgan, Dublin",,Dublin,472000,No,No
"68 Clearstream Court, Mckee Avenue, Finglas",Dublin 11,Dublin,175000,No,No
"7 Ardbeg Rd, Artane, Dublin 5",Dublin 5,Dublin,320000,No,No
"7 Loreto Crescent, Rathfarnham, Dublin 14",Dublin 14,Dublin,335000,No,No
"7 Tory Sq, Blanchardstown, Dublin 15",Dublin 15,Dublin,250000,No,No
"70 Airpark Ave, Stocking Lane, Rathfarnham Dublin 16",Dublin 16,Dublin,415000,No,No
"74 Shelbourne Park, South Lotts Rd, Dublin",Dublin 4,Dublin,400000,No,No
"74 St Assams Park, Raheny, Dublin 5",Dublin 5,Dublin,525000,No,No
"75 Riverbank Hall, Addison Park, Glasnevin",Dublin 11,Dublin,465000,No,No
"8 Portersfield, Coolmine, Dublin 15",Dublin 15,Dublin,264000,No,No
"84 Cherbury Court, Booterstown Ave, Booterstown",,Dublin,407500,No,No
"84 North Road, Finglas, Dublin 11",Dublin 11,Dublin,295000,No,No
"9 Spire View, Riverston Abbey, Navan Rd Dublin 7",Dublin 7,Dublin,447000,No,No
"98 Hillcrest Park, Glasnevin, Dublin 11",Dublin 11,Dublin,425000,No,No
"Appartment 66   Block E, Hazelwood Northwood, Santry",Dublin 9,Dublin,380000,No,No
"Apt  60 Hazelwood, Northwood, Santry",Dublin 9,Dublin,312000,No,No
"Apt 1 62 Hazelwood, Northwood, Santry Dublin 9",Dublin 9,Dublin,301500,No,No
"Apt 107 The Forum, Ballymoss Rd, Sandyford",Dublin 18,Dublin,370000,No,No
"Apt 112 Cedar House, Mespil Estate, Dublin 4",,Dublin,160000,No,No
"Apt 181, Wyckham Point, Dundrum Dublin 16",Dublin 16,Dublin,435000,No,No
"Apt 20 Bolton Square, 33 Lower Dominick Street, Dublin 1",,Dublin,185000,No,No
"Apt 29 Coopers Yard, Smithfield Market, Smithfield Dublin 7",Dublin 7,Dublin,290000,No,No
"Apt 3, The Plantation, Herbert St Dublin 2",Dublin 2,Dublin,270500,No,No
"Apt 5 Hill St Courtyard, Dublin 1, Dublin",Dublin 15,Dublin,250000,No,No
"Apt 56, Hazelwood, Northwood Dublin 9",Dublin 9,Dublin,370000,No,No
"Apt 63 Block D, Hazelwood, Northwood Santry",Dublin 9,Dublin,395000,No,No
"Apt. 6  Eustace Court, Cualanor, Upper Glenageary Road",,Dublin,400881,No,Yes
"Eden Vale, 35 Crosthwaite Park West, Dun Laoghaire",,Dublin,1065000,No,No
"No.3 Standford Park, Westminister Road, Foxrock",Dublin 18,Dublin,925110,No,Yes
"Suantrai, Knocksinna, Foxrock Dublin 18",Dublin 18,Dublin,1950000,No,No
"Wheatfield, Barnaslingan Lane, Kilternan Dublin 18",Dublin 18,Dublin,720000,No,No
"4 Cormac Terrace, Terenure, Dublin 6W",,Dublin,354000,No,No
"1 Linnetfields Ave, Dublin 15, Dublin",Dublin 15,Dublin,290000,No,No
"11 Beacon Building, Royal Canal Park, Ratoath Road",Dublin 15,Dublin,260000,No,No
"11 The Close, Scholarstown Wood, Scholarstown Road",,Dublin,440529,No,Yes
"12 Wilkins Court, Walkinstown, Dublin 12",Dublin 12,Dublin,325991,No,Yes
"124 Castleknock Park, Castleknock, Dublin 15",Dublin 15,Dublin,455400,No,No
"13 Elder Heath Walk, Elder Heath, Kiltipper Road",Dublin 24,Dublin,268722,No,Yes
"13 Westbrook Dr, Balbriggan, Dublin",,Dublin,255000,No,No
"16 Beresford Court, Donabate",,Dublin,312775,No,Yes
"16 Park House, Benson St, Dublin",Dublin 2,Dublin,500000,No,No
"17 Beresford Court, Donabat, County Dublin",,Dublin,323097,No,Yes
"17 Rivervalley Grove, Rivervalley, Swords",,Dublin,295000,No,No
"19 Beresford Court, Donabate, Co. Dublin",,Dublin,312775,No,Yes
"19 Longmeadows Apts, Conyngham Rd, Dublin 8",Dublin 8,Dublin,292500,Yes,No
"19 Quay St, Balbriggan, Dublin",,Dublin,160500,No,No
"19 Willow Glen, Glenamuck Road, Carrickmines",Dublin 18,Dublin,237885,No,Yes
"2 The Laurels, Butterfield Avenue, Rathfarnham Village",,Dublin,250000,No,No
"20 Beresford Court, Donabate, County Dublin",,Dublin,312800,No,Yes
"20 Griffeen Glen, Boulevard, Lucan",,Dublin,275000,No,No
"21 Beresford Court, Donabate, Co Dublin",,Dublin,321586,No,Yes
"22 Castleknock Crescent, Laurel Lodge, Castleknock Dublin 15",Dublin 15,Dublin,415000,No,No
"23 Skelligs Court, Waterville, Blanchardstown Dublin 15",Dublin 15,Dublin,243000,No,No
"24 Market Square, Newcastle, Co. Dublin",,Dublin,290748,No,Yes
"28 Larkfield Heath, Clay Farm, Leopardstown",,Dublin,515419,No,Yes
"28 Market Square, Newcastle, Co. Dublin",,Dublin,290748,No,Yes
"28 Odins Way, Taylors Lane, Rathfarnham",,Dublin,563877,No,Yes
"28 Park View, Northbrook Ave, Ranelagh Dublin 6",Dublin 6,Dublin,290000,No,No
"281 Griffith Ave, Drumcondra, Dublin 9",Dublin 9,Dublin,905000,No,No
"30 Greenore Terrace, Macken St, Dublin 2",Dublin 2,Dublin,355000,No,No
"33 Victoria Rd, Clontarf, Dublin 3",Dublin 3,Dublin,1130000,No,No
"37 Meadow Vale, Blackrock, Dublin",,Dublin,576000,No,No
"37 Springlawn Close, Blanchardstown, Dublin 15",Dublin 15,Dublin,285000,No,No
"38 The Stockyard, The Steelworks, Foley St Dublin 1",Dublin 1,Dublin,410000,No,No
"4  Orchardton  Mews, Sweetmount  Avenue, Dundrum",Dublin 14,Dublin,475000,No,No
"41 Bayside Sq West, Sutton, Dublin 13",Dublin 13,Dublin,450000,No,No
"45 Elmfield Way, Clarehall, Dublin 13",Dublin 13,Dublin,280000,Yes,No
"46 Cooleen Ave, Beaumont, Dublin",Dublin 9,Dublin,300000,No,No
"46 Ellenfield Rd, Whitehall, Dublin 9",Dublin 9,Dublin,300000,No,No
"46 The Clayton, Gasworks, Barrow Street",,Dublin,367000,No,No
"5 Dodderbrook Walk, Ballycullen, Dublin 24",,Dublin,348000,No,Yes
"5 Sheephill Park, Blanchardstown, Dublin 15",Dublin 15,Dublin,237000,No,No
"59 Hamptonwood Gr, Meakstown, Dublin 11",Dublin 11,Dublin,187000,No,No
"66 Bayside Boulevard North, Sutton, Dublin 13",Dublin 13,Dublin,365000,No,No
"74 Booterstown Ave, Blackrock, Dublin",,Dublin,895000,No,No
"89 Adamstown Ave, Adamstown, Lucan",,Dublin,285000,No,No
"9 Mulberry Court, Castleknock, Dublin 15",Dublin 15,Dublin,250000,No,No
"Apt 11 Glencarrig Court, 115 Richmond Rd, Drumcondra Dublin 9",Dublin 3,Dublin,255000,No,No
"Apt 189, The Tramyard, Spa Rd",Dublin 8,Dublin,234000,Yes,No
"Apt 1, 4 Castlewood Ave, Rathmines Dublin 6",Dublin 6,Dublin,1020000,No,No
"Apt 94, Venetian Hall, Killester",Dublin 5,Dublin,240000,No,No
"No 20  The Dale, Citywest Village, Citywest",Dublin 24,Dublin,310572,No,Yes
"10 Leeson Park Avenue, Dublin 6",Dublin 6,Dublin,1310000,No,No
"11 Larkfield Dale, Clay Farm, Ballyogan Road",Dublin 18,Dublin,440528,No,Yes
"116 Burnell Court, Malahide Rd, Northern Cross Dublin 17",Dublin 3,Dublin,210000,No,No
"12 Diswellstown Grove, Castleknock",Dublin 15,Dublin,524229,No,Yes
"127 Rialto Cottages, Circular Rd South, Dublin 8",Dublin 8,Dublin,225000,No,No
"13 Dermot Ohurley Ave, Ringsend, Dublin 4",Dublin 4,Dublin,365000,No,No
"13 Somerton Way, Lucan",,Dublin,387665,No,Yes
"135 Aras Na Cluaine, Yellow Meadows Road, Watery Lane",Dublin 22,Dublin,187000,No,No
"137 Sandyford View, Blackglen Rd, Sandyford Dublin 18",Dublin 18,Dublin,325000,No,No
"137 Whitehall Rd, Terenure, Dublin 12",Dublin 12,Dublin,316300,Yes,No
"16 Hampton Crescent, St Helens Wood, Booterstown",,Dublin,450000,No,No
"18 Parkside Walk, Malahide Road, Dublin",,Dublin,180000,Yes,No
"19 Greenlands, Castleside Dr, Rathfarnham Castle Dublin 14",Dublin 14,Dublin,390000,No,No
"21 Palmerstown Park, Palmerstown, Dublin 20",Dublin 20,Dublin,340000,No,No
"22 Belarmine Vale, Stepaside, Dublin",Dublin 18,Dublin,287500,No,No
"24 Rathborne Vale, Rathborne, Ashtown",Dublin 15,Dublin,317181,No,Yes
"27 Rathvilly Park, Finglas, Dublin 11",Dublin 11,Dublin,200000,Yes,No
"27 Shanliss Avenue, Santry, Dublin 9",Dublin 9,Dublin,380000,No,No
"32C Glin Dr, Coolock, Dublin 17",Dublin 17,Dublin,275000,No,No
"33 Lansdowne Wood, Lansdowne Rd, Ballsbridge Dublin 4",Dublin 4,Dublin,665000,No,No
"34 Woodberry, Carpenterstown Rd, Castleknock Dublin 15",Dublin 15,Dublin,815000,No,No
"37 Fairways, Rathfarnham, Dublin 14",Dublin 14,Dublin,600000,No,No
"40 Beechfield Meadows, Clonee, Dublin 15",Dublin 15,Dublin,270000,No,No
"44 The Palms, Roebuck Road, Clonskeagh",Dublin 14,Dublin,720000,No,No
"46 Carnegie Court, Main St, Swords",,Dublin,180000,No,No
"49 Belarmine Heath, Stepaside, Dublin 18",Dublin 18,Dublin,424000,No,No
"5 Elder Heath Downs, Elder Heath, Kiltipper Road",,Dublin,229075,No,Yes
"5 Hawthorn House, Carrickmines Green",Dublin 18,Dublin,251101,No,Yes
"514 Long Boat Quay South, Grand Canal Dock, Dublin 2",Dublin 15,Dublin,325000,No,No
"6 Anne Devlin Rd, Rathfarnham, Dublin 16",Dublin 14,Dublin,607500,No,No
"6 Diswellstown Court, Castleknock, Dublin 15",,Dublin,490000,No,Yes
"6 Elder Heath Terrace, Elder Heath, Kiltipper Road",,Dublin,259912,No,Yes
"65 Ardilaun Ct, Raheny",Dublin 5,Dublin,444933,No,Yes
"7 Ashfield Park, Stillorgan Rd, Dublin",Dublin 4,Dublin,333000,No,No
"7 Castleland Park, Balbriggan, Co. Dublin",,Dublin,246696,No,Yes
"7 Ellensborough Green, Kiltipper Rd, Tallaght Dublin 24",Dublin 24,Dublin,372000,No,No
"7 Luttrellstown, Thicket, Castleknock Dublin 15",Dublin 15,Dublin,460000,No,No
"72 Alderpark Court, Tallaght, Dublin 24",,Dublin,210000,No,No
"74 St Maelruans Park, Tallaght, Dublin 24",Dublin 24,Dublin,250000,No,No
"75 Ardilaun Court, Sybill Hill Road, Raheny",Dublin 5,Dublin,638767,No,Yes
"76 Littlepace Park, Clonee, Dublin 15",Dublin 15,Dublin,240000,No,No
"76 Turnberry, Warren House Road, Baldoyle",,Dublin,400000,Yes,No
"7A Ashfield Park, Stillorgan Rd, Dublin",Dublin 4,Dublin,333000,No,No
"8A Botanic Rd, Glasnevin, Dublin 9",Dublin 9,Dublin,170000,No,No
"8A Hadleigh Court, Castleknock, Dublin 15",,Dublin,786000,No,No
"9 Meile An Ri Crescent, Balgaddy, Lucan",,Dublin,214000,No,No
"95 The Waxworks, Rathborne, Ashtown",Dublin 15,Dublin,218000,Yes,No
"Apartment 26, Inglenook Wood, Glenamuck Road",Dublin 18,Dublin,286343,No,Yes
"Apt 124, Ivy Exchange, Parnell St Dublin 1",Dublin 1,Dublin,415000,No,No
"Apt 34, The Atrium, The Steelworks Dublin 1",Dublin 1,Dublin,245000,No,No
"Coolquay, The Ward, Dublin",Dublin 11,Dublin,650000,No,No
"Dalwhinnie, Leopardstown Rd, Foxrock Dublin 18",Dublin 18,Dublin,1600000,No,No
"Peat House, Oxmanstown Road, Stoneybatter",Dublin 7,Dublin,396476,No,Yes
"Sea View House Sandy Lane, Rush, Dublin",,Dublin,300000,No,No
"Val Y Mar, Strand Rd, Portmarnock",Dublin 13,Dublin,830000,No,No
"1 Elder Heath Rise, Kiltipper Road",Dublin 24,Dublin,273127,No,Yes
"10 Northwood Green, Santry",Dublin 9,Dublin,395000,Yes,Yes
"114 Loreto Abbey, Rathfarnham, Dublin 14",Dublin 14,Dublin,315000,No,No
"12 Northwood Green, Santry",Dublin 9,Dublin,440000,Yes,Yes
"13 City Park, Fortunestown, Citywest Dublin 24",Dublin 24,Dublin,225000,No,No
"13 Northwood Green, Santry",Dublin 9,Dublin,405000,Yes,Yes
"15A Glasnamana Rd, Glasnevin, Dublin 11",Dublin 11,Dublin,520000,No,No
"16 Coill Dubh View, Coill Dubh, Malahide",,Dublin,650000,No,No
"163 Ballygall Parade, Finglas Dublin 11, Dublin",Dublin 11,Dublin,250500,No,No
"173 Arthur Griffith Park, Lucan, Dublin",,Dublin,250000,No,No
"18 Hampton, Gracepark Road, Drumcondra",,Dublin,770925,No,Yes
"18 Milltown Grove Apts, Milltown Bridge, Dundrum Rd Dublin 14",Dublin 14,Dublin,407500,No,No
"2 Northwood Green, Santry",Dublin 9,Dublin,365000,Yes,Yes
"22 Glenhill Dr, Finglas, Dublin 11",Dublin 11,Dublin,200000,Yes,No
"22 Hampton St, Balbriggan, Dublin",,Dublin,155000,No,No
"22 Northwood Green, Santry",Dublin 9,Dublin,440000,Yes,Yes
"25 Thormanby Lawns, Howth, Dublin",Dublin 13,Dublin,820000,No,No
"30 Northwood Green, Santry",Dublin 9,Dublin,365000,Yes,Yes
"31 Homelawn Road, Tallaght, Dublin 24",Dublin 24,Dublin,225000,No,No
"31 The Elms, Mount Merrion Ave, Blackrock",,Dublin,300000,No,No
"33A Clarinda Park East, Dun Laoghaire, Co. Dublin",,Dublin,935000,No,No
"36 Balfe Ave, Walkinstown, Dublin 12",Dublin 12,Dublin,129913,Yes,No
"36 Landscape Gardens, Churchtown, Dublin 14",Dublin 14,Dublin,330000,Yes,No
"4 Dakota Court, Royal Canal Bank, Phibsborough Dublin 7",Dublin 7,Dublin,355000,No,No
"42 Hanstead Close, Finnstown Rd, Lucan",,Dublin,210000,No,No
"55 Handle House, Loretto Abbey, Rathfarnham",,Dublin,357500,No,No
"58 Dodder Park Rd, Rathfarnham, Dublin 14",Dublin 14,Dublin,605000,No,No
"59 St Mary'S Road, East Wall, Dublin 3",Dublin 3,Dublin,295000,No,No
"6 Forest Court, Rivervalley, Swords",,Dublin,325000,No,No
"6 Mountdown Ave, Manor Estate, Dublin 12",Dublin 12,Dublin,470000,No,No
"6 Rochdale, Honey Park, Kill Avenue   Dun Laoghaire",Dublin 15,Dublin,330000,No,No
"66 Allenton Dr, Tallaght Dublin 24, Dublin",Dublin 24,Dublin,245000,No,No
"67 The Birch, Riverdale, Dundrum",Dublin 16,Dublin,400000,No,No
"69 Drumnigh Wood, Old Portmarnock, Dublin",Dublin 13,Dublin,850000,No,No
"7 Orchard Road, Off Clonliffe Road, Dublin 3",,Dublin,204000,Yes,No
"70 Shelbourne Park, Ringsend, Dublin 4",Dublin 4,Dublin,395000,No,No
"73 Boroimhe Aspen, Swords, Dublin",,Dublin,386000,No,No
"8 Maretimo, Garden East, Blackrock",,Dublin,1915000,No,No
"8 Northwood Green, Santry",Dublin 9,Dublin,395000,Yes,Yes
